Airline Name,Travel Time,Number of Stops,Ticket Price ($),Departure Airport,Departure Time,1st Stop: Departure Time,1st Stop,2nd Stop: Departure Time,2nd Stop,Destination Airport,Arrival Time,Arrival Date
Singapore,2 days 00:32:00,2 Stops,2652.0,DAC,23:55:00,0 days 14:40:00,SIN,0 days 08:20:00,LAX,JFK,14:27:00,1-04-09
Singapore,2 days 05:05:00,2 Stops,2691.0,DAC,23:55:00,0 days 14:40:00,SIN,0 days 12:44:00,LAX,JFK,19:00:00,1-04-08
British,1 days 02:20:00,2 Stops,2745.0,DAC,20:15:00,0 days 02:10:00,DOH,0 days 03:25:00,LHR,JFK,12:35:00,1-04-08
British,1 days 02:20:00,2 Stops,2745.0,DAC,20:15:00,0 days 02:45:00,DOH,0 days 02:50:00,LHR,JFK,12:35:00,1-04-08
British,1 days 03:35:00,2 Stops,2745.0,DAC,20:15:00,0 days 02:10:00,DOH,0 days 04:35:00,LHR,EWR,13:50:00,1-04-08
British,1 days 03:35:00,2 Stops,2745.0,DAC,20:15:00,0 days 02:45:00,DOH,0 days 04:00:00,LHR,EWR,13:50:00,1-04-08
British,1 days 02:20:00,2 Stops,2762.0,DAC,20:15:00,0 days 02:10:00,DOH,0 days 03:30:00,LGW,JFK,12:35:00,1-04-08
British,1 days 02:20:00,2 Stops,2762.0,DAC,20:15:00,0 days 02:40:00,DOH,0 days 03:05:00,LGW,JFK,12:35:00,1-04-08
British,1 days 03:35:00,2 Stops,2762.0,DAC,20:15:00,0 days 02:10:00,DOH,0 days 04:40:00,LGW,EWR,13:50:00,1-04-08
British,1 days 03:35:00,2 Stops,2762.0,DAC,20:15:00,0 days 02:40:00,DOH,0 days 04:15:00,LGW,EWR,13:50:00,
British,1 days 01:55:00,2 Stops,2769.0,DAC,03:35:00,0 days 01:40:00,DOH,0 days 03:30:00,LHR,EWR,19:30:00,
British,1 days 01:55:00,2 Stops,2769.0,DAC,03:35:00,0 days 02:35:00,DOH,0 days 02:35:00,LHR,EWR,19:30:00,1-04-08
British,1 days 04:10:00,2 Stops,2769.0,DAC,20:15:00,0 days 02:10:00,DOH,0 days 05:15:00,LHR,JFK,14:25:00,1-04-08
British,1 days 04:10:00,2 Stops,2769.0,DAC,20:15:00,0 days 02:45:00,DOH,0 days 04:40:00,LHR,JFK,14:25:00,1-04-08
Singapore,1 days 08:05:00,2 Stops,2772.0,DAC,23:55:00,0 days 02:55:00,SIN,0 days 04:50:00,SEA,JFK,22:00:00,
Gulf Air Company,1 days 00:19:00,2 Stops,2783.0,DAC,05:40:00,0 days 02:10:00,BAH,0 days 01:55:00,LHR,JFK,19:59:00,
Gulf Air Company,1 days 03:03:00,2 Stops,2783.0,DAC,05:40:00,0 days 02:10:00,BAH,0 days 04:35:00,LHR,JFK,22:43:00,1-04-08
Gulf Air Company,1 days 17:50:00,2 Stops,2783.0,DAC,05:40:00,0 days 02:10:00,BAH,0 days 19:10:00,LHR,JFK,13:30:00,1-04-08
Gulf Air Company,1 days 17:50:00,2 Stops,2783.0,DAC,05:40:00,0 days 17:45:00,BAH,0 days 03:35:00,LHR,JFK,13:30:00,1-04-08
Gulf Air Company,1 days 22:20:00,2 Stops,2783.0,DAC,05:40:00,0 days 02:10:00,BAH,0 days 23:55:00,LHR,JFK,18:00:00,1-04-08
Gulf Air Company,1 days 22:20:00,2 Stops,2783.0,DAC,05:40:00,0 days 17:45:00,BAH,0 days 08:20:00,LHR,JFK,18:00:00,1-04-08
Gulf Air Company,2 days 00:19:00,2 Stops,2783.0,DAC,05:40:00,0 days 17:45:00,BAH,0 days 10:20:00,LHR,JFK,19:59:00,1-04-08
Gulf Air Company,2 days 03:03:00,2 Stops,2783.0,DAC,05:40:00,0 days 17:45:00,BAH,0 days 13:00:00,LHR,JFK,22:43:00,1-04-09
Singapore,1 days 15:41:00,2 Stops,2813.0,DAC,23:55:00,0 days 02:55:00,SIN,0 days 12:50:00,SEA,EWR,05:36:00,1-04-08
Etihad,1 days 13:05:00,2 Stops,2873.0,DAC,12:55:00,0 days 13:10:00,CMB,0 days 01:50:00,AUH,JFK,16:00:00,1-04-09
Etihad,2 days 06:35:00,2 Stops,2873.0,DAC,12:55:00,0 days 13:10:00,CMB,0 days 19:20:00,AUH,JFK,09:30:00,1-04-08
Cathay Pacific,1 days 13:50:00,1 Stop,2934.0,DAC,02:10:00,0 days 17:55:00,HKG,,,JFK,06:00:00,1-04-08
Multiple,0 days 23:15:00,1 Stop,2946.0,DAC,19:30:00,0 days 03:25:00,DXB,,,EWR,08:45:00,1-04-08
Multiple,1 days 08:30:00,1 Stop,2946.0,DAC,10:15:00,0 days 12:50:00,DXB,,,EWR,08:45:00,1-04-08
Multiple,1 days 17:05:00,1 Stop,2946.0,DAC,01:40:00,0 days 21:25:00,DXB,,,EWR,08:45:00,1-04-08
Qatar,1 days 02:00:00,2 Stops,2948.0,DAC,21:30:00,0 days 00:55:00,DOH,0 days 04:05:00,LHR,JFK,13:30:00,1-04-08
Qatar,1 days 02:00:00,2 Stops,2948.0,DAC,21:30:00,0 days 01:30:00,DOH,0 days 03:30:00,LHR,JFK,13:30:00,
Multiple,0 days 21:20:00,1 Stop,2961.0,DAC,03:35:00,0 days 01:35:00,DOH,,,JFK,14:55:00,
Multiple,0 days 21:55:00,1 Stop,2961.0,DAC,10:50:00,0 days 02:10:00,DOH,,,JFK,22:45:00,
Multiple,1 days 03:15:00,1 Stop,2961.0,DAC,05:30:00,0 days 07:30:00,DOH,,,JFK,22:45:00,1-04-08
Multiple,1 days 03:25:00,1 Stop,2961.0,DAC,21:30:00,0 days 07:40:00,DOH,,,JFK,14:55:00,
Multiple,1 days 05:10:00,1 Stop,2961.0,DAC,03:35:00,0 days 09:25:00,DOH,,,JFK,22:45:00,1-04-08
Multiple,1 days 06:20:00,1 Stop,3036.0,DAC,10:10:00,0 days 11:05:00,DEL,,,EWR,06:30:00,
Multiple,0 days 23:30:00,2 Stops,3046.0,DAC,06:35:00,0 days 01:45:00,IST,0 days 01:00:00,FRA,JFK,20:05:00,
Multiple,0 days 23:45:00,2 Stops,3046.0,DAC,06:35:00,0 days 01:45:00,IST,0 days 01:15:00,FRA,EWR,20:20:00,1-04-08
Emirates,1 days 07:00:00,1 Stop,3049.0,DAC,21:55:00,0 days 08:15:00,DXB,,,JFK,18:55:00,1-04-08
Emirates,1 days 09:25:00,1 Stop,3049.0,DAC,21:55:00,0 days 09:20:00,DXB,,,EWR,21:20:00,1-04-08
Emirates,1 days 19:35:00,1 Stop,3049.0,DAC,09:20:00,0 days 20:45:00,DXB,,,JFK,18:55:00,1-04-08
Emirates,1 days 22:00:00,1 Stop,3049.0,DAC,09:20:00,0 days 21:50:00,DXB,,,EWR,21:20:00,
Multiple,0 days 23:30:00,2 Stops,3067.0,DAC,06:35:00,0 days 01:45:00,IST,0 days 01:00:00,FRA,JFK,20:05:00,
Multiple,0 days 23:45:00,2 Stops,3067.0,DAC,06:35:00,0 days 01:45:00,IST,0 days 01:15:00,FRA,EWR,20:20:00,1-04-08
Emirates,1 days 19:35:00,2 Stops,3078.0,DAC,09:20:00,0 days 02:45:00,DXB,0 days 19:40:00,MXP,JFK,18:55:00,1-04-09
Emirates,2 days 07:00:00,2 Stops,3078.0,DAC,21:55:00,0 days 14:15:00,DXB,0 days 19:40:00,MXP,JFK,18:55:00,1-04-08
Multiple,1 days 01:00:00,2 Stops,3092.0,DAC,19:30:00,0 days 02:55:00,DXB,0 days 01:30:00,LHR,EWR,10:30:00,1-04-08
Multiple,1 days 01:00:00,2 Stops,3114.0,DAC,19:30:00,0 days 02:55:00,DXB,0 days 01:30:00,LHR,EWR,10:30:00,1-04-08
Emirates,1 days 02:30:00,1 Stop,3352.0,DAC,21:55:00,0 days 07:00:00,DXB,,,JFK,14:25:00,1-04-08
Emirates,1 days 09:30:00,1 Stop,3352.0,DAC,09:20:00,0 days 13:50:00,DXB,,,JFK,08:50:00,1-04-08
Emirates,1 days 15:05:00,1 Stop,3352.0,DAC,09:20:00,0 days 19:30:00,DXB,,,JFK,14:25:00,
Multiple,1 days 03:40:00,2 Stops,4253.0,DAC,02:20:00,0 days 02:30:00,JED,0 days 03:32:00,IAD,JFK,20:00:00,
Multiple,1 days 01:43:00,2 Stops,4584.0,DAC,02:10:00,0 days 02:40:00,HKG,0 days 02:25:00,YYZ,EWR,17:53:00,
Multiple,1 days 02:40:00,2 Stops,4584.0,DAC,02:10:00,0 days 02:40:00,HKG,0 days 03:25:00,YYZ,LGA,18:50:00,
Multiple,1 days 07:15:00,2 Stops,4842.0,DAC,00:50:00,0 days 05:00:00,CAN,0 days 05:40:00,TPE,JFK,22:05:00,
Multiple,1 days 01:43:00,2 Stops,5052.0,DAC,02:10:00,0 days 02:40:00,HKG,0 days 02:25:00,YYZ,EWR,17:53:00,
Multiple,1 days 02:40:00,2 Stops,5057.0,DAC,02:10:00,0 days 02:40:00,HKG,0 days 03:25:00,YYZ,LGA,18:50:00,1-04-08
Kuwait,1 days 13:05:00,1 Stop,6406.0,DAC,11:20:00,0 days 16:55:00,KWI,,,JFK,14:25:00,1-04-08
Multiple,1 days 00:50:00,2 Stops,6947.0,DAC,20:55:00,0 days 02:10:00,AUH,0 days 02:00:00,CDG,EWR,11:45:00,1-04-08
Multiple,1 days 00:50:00,2 Stops,7429.0,DAC,20:55:00,0 days 02:10:00,AUH,0 days 02:00:00,"CDG""sc-jRQBWg",EWR,11:45:00,
Turkish,1 days 08:55:00,1 Stop,717.0,,19:30:00,0 days 13:25:00,JFK,,,IST,15:25:00,1-04-09
American,1 days 15:05:00,2 Stops,840.0,,17:00:00,0 days 01:24:00,EWR,0 days 14:25:00,DOH,ORD,19:05:00,1-04-09
American,1 days 07:15:00,2 Stops,865.0,,18:55:00,0 days 00:57:00,LGA,0 days 04:10:00,DOH,DFW,13:10:00,1-04-09
Turkish,1 days 15:35:00,1 Stop,914.0,,12:50:00,0 days 20:05:00,JFK,,,IST,15:25:00,1-04-09
Air India,0 days 20:05:00,1 Stop,935.0,,12:30:00,0 days 02:10:00,JFK,,,DEL,19:35:00,1-04-08
Etihad,0 days 22:40:00,1 Stop,949.0,JFK,22:40:00,0 days 03:20:00,AUH,,,BKK,08:20:00,1-04-09
Etihad,1 days 10:20:00,1 Stop,949.0,JFK,22:40:00,0 days 15:00:00,AUH,,,BKK,20:00:00,1-04-09
Asiana,0 days 23:15:00,1 Stop,951.0,JFK,12:55:00,0 days 01:55:00,ICN,,,BKK,23:10:00,1-04-08
Etihad,1 days 01:50:00,1 Stop,980.0,JFK,22:40:00,0 days 03:40:00,AUH,,,BKK,11:30:00,1-04-09
American,1 days 23:05:00,2 Stops,1017.0,JFK,09:00:00,0 days 08:51:00,ORD,0 days 14:25:00,DOH,BKK,19:05:00,1-04-09
Qatar,1 days 12:00:00,1 Stop,1025.0,JFK,20:05:00,0 days 16:10:00,DOH,,,BKK,19:05:00,1-04-09
American,1 days 06:25:00,2 Stops,1051.0,LGA,18:55:00,0 days 00:57:00,DFW,0 days 03:20:00,DOH,BKK,12:20:00,1-04-09
Gulf Air Company,1 days 03:18:00,2 Stops,1083.0,JFK,19:12:00,0 days 02:30:00,LHR,0 days 04:05:00,BAH,BKK,09:30:00,1-04-09
Multiple,1 days 18:00:00,2 Stops,1086.0,EWR,10:30:00,0 days 00:42:00,IAD,0 days 19:25:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 18:11:00,2 Stops,1086.0,LGA,10:19:00,0 days 00:40:00,IAD,0 days 19:25:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 18:13:00,2 Stops,1086.0,EWR,10:17:00,0 days 01:18:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 18:30:00,2 Stops,1086.0,LGA,10:00:00,0 days 01:32:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 19:30:00,2 Stops,1086.0,LGA,09:00:00,0 days 02:32:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 20:30:00,2 Stops,1086.0,LGA,08:00:00,0 days 03:32:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 20:45:00,2 Stops,1086.0,EWR,07:45:00,0 days 03:49:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 21:30:00,2 Stops,1086.0,LGA,07:00:00,0 days 04:06:00,IAD,0 days 19:25:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 22:06:00,2 Stops,1086.0,EWR,06:24:00,0 days 04:57:00,IAD,0 days 19:25:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 22:30:00,2 Stops,1086.0,EWR,06:00:00,0 days 05:35:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 22:30:00,2 Stops,1086.0,LGA,06:00:00,0 days 05:32:00,ORD,0 days 18:55:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 22:30:00,2 Stops,1086.0,LGA,06:00:00,0 days 05:06:00,IAD,0 days 19:25:00,HND,BKK,15:30:00,1-04-09
Multiple,1 days 18:00:00,1 Stop,1099.0,EWR,10:30:00,0 days 21:15:00,HND,,,BKK,15:30:00,1-04-09
Multiple,1 days 01:05:00,1 Stop,1100.0,EWR,11:40:00,0 days 04:30:00,NRT,,,BKK,23:45:00,1-04-08
ANA All Nippon,1 days 18:00:00,1 Stop,1104.0,EWR,10:30:00,0 days 21:15:00,HND,,,BKK,15:30:00,1-04-09
Multiple,1 days 05:01:00,2 Stops,1104.0,EWR,07:44:00,0 days 01:41:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 05:15:00,2 Stops,1104.0,LGA,07:30:00,0 days 01:50:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 06:15:00,2 Stops,1104.0,LGA,06:30:00,0 days 02:50:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 06:30:00,2 Stops,1104.0,EWR,06:15:00,0 days 02:00:00,SFO,0 days 04:15:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 06:45:00,2 Stops,1104.0,EWR,06:00:00,0 days 03:20:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 06:45:00,2 Stops,1104.0,LGA,06:00:00,0 days 01:21:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 07:22:00,2 Stops,1104.0,EWR,05:23:00,0 days 02:02:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-08
Multiple,1 days 15:55:00,2 Stops,1104.0,EWR,20:50:00,0 days 11:07:00,SFO,0 days 04:15:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 16:30:00,2 Stops,1104.0,LGA,20:15:00,0 days 10:53:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 17:17:00,2 Stops,1104.0,EWR,19:28:00,0 days 11:47:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Emirates,0 days 20:35:00,1 Stop,1107.0,JFK,11:20:00,0 days 01:50:00,DXB,,,BKK,18:55:00,1-04-08
Emirates,0 days 21:35:00,1 Stop,1107.0,JFK,23:00:00,0 days 02:45:00,DXB,,,BKK,07:35:00,1-04-09
Emirates,1 days 02:15:00,1 Stop,1107.0,JFK,23:00:00,0 days 07:05:00,DXB,,,BKK,12:15:00,1-04-09
Multiple,1 days 19:30:00,2 Stops,1108.0,LGA,09:00:00,0 days 07:07:00,ORD,0 days 13:45:00,HND,BKK,15:30:00,1-04-09
Ethiopian,1 days 04:30:00,1 Stop,1114.0,EWR,21:45:00,0 days 02:30:00,ADD,,,BKK,13:15:00,1-04-09
United,1 days 15:45:00,2 Stops,1115.0,LGA,21:00:00,0 days 13:04:00,ORD,0 days 04:00:00,NRT,BKK,23:45:00,1-04-09
United,1 days 18:46:00,2 Stops,1115.0,LGA,17:59:00,0 days 16:15:00,ORD,0 days 04:00:00,NRT,BKK,23:45:00,1-04-09
United,1 days 19:46:00,2 Stops,1115.0,LGA,16:59:00,0 days 17:15:00,ORD,0 days 04:00:00,NRT,BKK,23:45:00,1-04-09
Emirates,1 days 01:20:00,1 Stop,1117.0,EWR,23:55:00,0 days 03:15:00,DXB,,,BKK,12:15:00,1-04-09
Emirates,1 days 02:05:00,1 Stop,1117.0,EWR,23:55:00,0 days 04:10:00,DXB,,,BKK,13:00:00,1-04-09
Emirates,1 days 03:00:00,1 Stop,1117.0,JFK,23:00:00,0 days 08:00:00,DXB,,,BKK,13:00:00,1-04-09
Emirates,1 days 08:00:00,1 Stop,1117.0,EWR,23:55:00,0 days 10:05:00,DXB,,,BKK,18:55:00,1-04-09
Emirates,1 days 08:55:00,1 Stop,1117.0,JFK,23:00:00,0 days 13:55:00,DXB,,,BKK,18:55:00,1-04-09
Emirates,1 days 09:15:00,1 Stop,1117.0,JFK,11:20:00,0 days 14:40:00,DXB,,,BKK,07:35:00,1-04-09
Emirates,1 days 13:55:00,1 Stop,1117.0,JFK,11:20:00,0 days 19:00:00,DXB,,,BKK,12:15:00,1-04-09
Emirates,1 days 14:40:00,1 Stop,1117.0,JFK,11:20:00,0 days 19:55:00,DXB,,,BKK,13:00:00,1-04-09
Emirates,1 days 20:40:00,1 Stop,1117.0,EWR,23:55:00,0 days 22:55:00,DXB,,,BKK,07:35:00,
Multiple,1 days 19:01:00,2 Stops,1123.0,EWR,17:44:00,0 days 13:31:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 21:17:00,2 Stops,1123.0,EWR,15:28:00,0 days 15:51:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 22:35:00,2 Stops,1123.0,EWR,14:10:00,0 days 17:20:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 19:25:00,2 Stops,1123.0,LGA,17:20:00,0 days 13:48:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 21:05:00,2 Stops,1123.0,LGA,15:40:00,0 days 15:28:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 23:05:00,2 Stops,1123.0,LGA,13:40:00,0 days 17:37:00,IAH,0 days 05:00:00,NRT,BKK,23:45:00,1-04-09
Delta,0 days 23:15:00,1 Stop,1123.0,JFK,13:35:00,0 days 01:50:00,ICN,,,BKK,23:50:00,1-04-08
Delta,1 days 12:40:00,1 Stop,1123.0,JFK,13:35:00,0 days 15:35:00,ICN,,,BKK,13:15:00,1-04-09
Multiple,0 days 23:15:00,1 Stop,1124.0,JFK,13:35:00,0 days 01:50:00,ICN,,,BKK,23:50:00,1-04-08
Multiple,1 days 12:40:00,1 Stop,1124.0,JFK,13:35:00,0 days 15:35:00,ICN,,,BKK,13:15:00,1-04-09
Multiple,1 days 14:46:00,2 Stops,1125.0,EWR,21:59:00,0 days 12:19:00,ORD,0 days 04:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 15:45:00,2 Stops,1125.0,LGA,21:00:00,0 days 13:04:00,ORD,0 days 04:00:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 16:16:00,2 Stops,1125.0,EWR,20:29:00,0 days 12:50:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 18:15:00,2 Stops,1125.0,EWR,18:30:00,0 days 14:49:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 19:31:00,2 Stops,1125.0,EWR,17:14:00,0 days 16:11:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 21:05:00,2 Stops,1125.0,EWR,15:40:00,0 days 17:46:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 22:41:00,2 Stops,1125.0,EWR,14:04:00,0 days 19:25:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 18:16:00,2 Stops,1125.0,LGA,18:29:00,0 days 14:51:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 20:16:00,2 Stops,1125.0,LGA,16:29:00,0 days 16:51:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Multiple,1 days 22:25:00,2 Stops,1125.0,LGA,14:20:00,0 days 19:00:00,DEN,0 days 04:20:00,NRT,BKK,23:45:00,1-04-09
Korean,0 days 23:15:00,1 Stop,1125.0,JFK,13:35:00,0 days 01:50:00,ICN,,,BKK,23:50:00,1-04-08
Korean,1 days 12:40:00,1 Stop,1125.0,JFK,13:35:00,0 days 15:35:00,ICN,,,BKK,13:15:00,1-04-09
Delta,1 days 00:57:00,2 Stops,1128.0,LGA,09:48:00,0 days 01:10:00,DTW,0 days 00:50:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 02:20:00,2 Stops,1128.0,LGA,08:25:00,0 days 02:06:00,ORD,0 days 01:10:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 02:40:00,2 Stops,1128.0,JFK,08:05:00,0 days 02:27:00,ORD,0 days 01:10:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 02:50:00,2 Stops,1128.0,JFK,10:00:00,0 days 01:50:00,BOS,0 days 02:00:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 03:02:00,2 Stops,1128.0,LGA,09:48:00,0 days 01:10:00,DTW,0 days 02:25:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 03:20:00,2 Stops,1128.0,JFK,09:30:00,0 days 02:20:00,IAD,0 days 01:50:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 03:30:00,2 Stops,1128.0,LGA,07:15:00,0 days 03:21:00,ORD,0 days 01:10:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 03:45:00,2 Stops,1128.0,JFK,07:00:00,0 days 04:01:00,DTW,0 days 00:50:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 04:20:00,2 Stops,1128.0,JFK,08:30:00,0 days 03:14:00,BOS,0 days 02:00:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 04:25:00,2 Stops,1128.0,LGA,08:25:00,0 days 02:06:00,ORD,0 days 02:45:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 04:45:00,2 Stops,1128.0,LGA,06:00:00,0 days 05:15:00,DTW,0 days 00:50:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 04:45:00,2 Stops,1128.0,JFK,08:05:00,0 days 02:27:00,ORD,0 days 02:45:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 05:50:00,2 Stops,1128.0,JFK,07:00:00,0 days 04:01:00,DTW,0 days 02:25:00,ICN,BKK,23:50:00,1-04-08
Delta,1 days 05:50:00,2 Stops,1128.0,JFK,07:00:00,0 days 02:10:00,LAX,0 days 01:55:00,ICN,BKK,23:50:00,1-04-08
Korean,1 days 00:58:00,2 Stops,1131.0,EWR,09:47:00,0 days 01:12:00,DTW,0 days 00:50:00,ICN,BKK,21:45:00,1-04-08
Delta,1 days 14:11:00,2 Stops,1140.0,JFK,22:39:00,0 days 13:08:00,BOS,0 days 02:00:00,ICN,BKK,23:50:00,1-04-09
Korean,1 days 13:56:00,2 Stops,1142.0,JFK,22:39:00,0 days 13:08:00,BOS,0 days 02:10:00,ICN,BKK,23:35:00,1-04-09
American,1 days 09:45:00,2 Stops,1148.0,LGA,08:15:00,0 days 01:16:00,DFW,0 days 08:50:00,HND,BKK,05:00:00,1-04-09
Gulf Air Company,1 days 04:26:00,2 Stops,1189.0,JFK,18:04:00,0 days 03:40:00,LHR,0 days 04:05:00,BAH,BKK,09:30:00,1-04-09
American,1 days 10:35:00,1 Stop,1195.0,JFK,21:30:00,0 days 14:55:00,DOH,,,BKK,19:05:00,1-04-09
Turkish,0 days 23:50:00,1 Stop,1233.0,JFK,19:30:00,0 days 04:30:00,IST,,,BKK,06:20:00,1-04-09
American,1 days 06:06:00,2 Stops,1242.0,EWR,13:59:00,0 days 01:37:00,DFW,0 days 02:25:00,DOH,BKK,07:05:00,1-04-09
Royal Jordanian,1 days 06:35:00,1 Stop,1250.0,JFK,21:40:00,0 days 10:55:00,AMM,,,BKK,15:15:00,1-04-09
Emirates,1 days 02:55:00,1 Stop,1331.0,JFK,22:20:00,0 days 04:40:00,DXB,,,BKK,12:15:00,1-04-09
Emirates,1 days 03:40:00,1 Stop,1331.0,JFK,22:20:00,0 days 05:35:00,DXB,,,BKK,13:00:00,1-04-09
Emirates,1 days 09:35:00,1 Stop,1331.0,JFK,22:20:00,0 days 11:30:00,DXB,,,BKK,18:55:00,1-04-09
American,1 days 11:40:00,1 Stop,1332.0,JFK,20:25:00,0 days 15:55:00,DOH,,,BKK,19:05:00,1-04-09
Multiple,1 days 11:40:00,1 Stop,1332.0,JFK,20:25:00,0 days 15:55:00,DOH,,,BKK,19:05:00,1-04-09
Singapore,2 days 07:05:00,2 Stops,1340.0,EWR,16:55:00,0 days 14:15:00,SEA,0 days 16:00:00,SIN,BKK,11:00:00,
Qatar,1 days 10:35:00,1 Stop,1344.0,JFK,21:30:00,0 days 14:55:00,DOH,,,BKK,19:05:00,1-04-09
Finnair,1 days 19:30:00,1 Stop,1400.0,JFK,22:55:00,0 days 23:45:00,HEL,,,BKK,05:25:00,
Japan,2 days 10:05:00,2 Stops,1417.0,EWR,07:55:00,0 days 13:51:00,LAX,0 days 20:00:00,HND,BKK,05:00:00,
Japan,2 days 10:05:00,2 Stops,1417.0,EWR,07:55:00,0 days 23:20:00,LAX,0 days 10:25:00,HND,BKK,05:00:00,
Qatar,1 days 00:50:00,2 Stops,1425.0,LGA,19:15:00,0 days 01:49:00,BOS,0 days 02:30:00,DOH,BKK,07:05:00,1-04-09
Qatar,1 days 01:25:00,2 Stops,1425.0,EWR,18:40:00,0 days 02:15:00,BOS,0 days 02:30:00,DOH,BKK,07:05:00,1-04-09
Gulf Air Company,1 days 05:00:00,2 Stops,1443.0,JFK,17:30:00,0 days 03:45:00,CDG,0 days 03:40:00,BAH,BKK,09:30:00,1-04-09
Multiple,1 days 09:40:00,1 Stop,1447.0,EWR,17:30:00,0 days 14:50:00,MUC,,,BKK,14:10:00,1-04-09
American,1 days 05:35:00,2 Stops,1503.0,LGA,14:30:00,0 days 03:42:00,ORD,0 days 02:25:00,DOH,BKK,07:05:00,1-04-09
American,1 days 15:20:00,1 Stop,1504.0,JFK,13:20:00,0 days 18:40:00,HND,,,BKK,15:40:00,1-04-09
American,0 days 23:30:00,1 Stop,1505.0,JFK,12:30:00,0 days 02:40:00,NRT,,,BKK,23:00:00,1-04-08
Qatar,1 days 00:00:00,1 Stop,1510.0,JFK,20:05:00,0 days 04:10:00,DOH,,,BKK,07:05:00,1-04-09
Qatar,1 days 04:40:00,1 Stop,1510.0,JFK,21:30:00,0 days 09:00:00,DOH,,,BKK,13:10:00,1-04-09
Qatar,1 days 05:15:00,1 Stop,1510.0,JFK,20:05:00,0 days 09:35:00,DOH,,,BKK,12:20:00,1-04-09
Qatar,1 days 06:05:00,1 Stop,1510.0,JFK,20:05:00,0 days 10:15:00,DOH,,,BKK,13:10:00,1-04-09
Japan,1 days 15:20:00,1 Stop,1511.0,JFK,13:20:00,0 days 18:40:00,HND,,,BKK,15:40:00,1-04-09
Japan,0 days 23:30:00,1 Stop,1512.0,JFK,12:30:00,0 days 02:40:00,NRT,,,BKK,23:00:00,1-04-08
Turkish,1 days 04:15:00,1 Stop,1542.0,JFK,00:10:00,0 days 08:55:00,IST,,,BKK,15:25:00,1-04-08
